1000,0.0903427,0.103266,0.117189
1258.93,0.0891323,0.101883,0.115619
1584.89,0.0879589,0.100541,0.114097
1995.26,0.0870319,0.0994816,0.112895
2511.89,0.0863896,0.0987475,0.112062
3162.28,0.0859964,0.0982981,0.111552
3981.07,0.0858008,0.0980744,0.111298
5011.87,0.0857593,0.098027,0.111244
6309.57,0.0858415,0.0981209,0.111351
7943.28,0.0860255,0.0983312,0.111589
10000,0.0863372,0.0986876,0.111994
12589.3,0.0867522,0.0991619,0.112532
15848.9,0.0873245,0.099816,0.113274
19952.6,0.0879318,0.10051,0.114062
25118.9,0.0888549,0.101248,0.114962
31622.8,0.0770406,0.111263,0.121269
39810.7,0.203615,0.0724288,0.0960124
50118.7,0.102437,0.268732,0.198985
63095.7,0.178844,0.354251,0.237371
79432.8,0.304756,0.35199,0.230875
100000,0.382005,0.337089,0.222396
125893,0.88349,0.0326595,0.0479413
158489,0.218694,0.457523,0.30003
199526,0.906185,0.0383292,0.0421632
251189,0.847245,0.0931522,0.0534089
316228,0.885095,0.0731937,0.0390678
398107,0.0865959,0.491468,0.42086
501187,0.60559,0.119268,0.274714
630957,0.402378,0.240192,0.357261
794328,0.0770519,0.373486,0.549395
1e+06,0.156665,0.339249,0.50406
1.25893e+06,0.457255,0.134029,0.408704
1.58489e+06,0.528463,0.242746,0.228785
1.99526e+06,0.405374,0.239313,0.35531
2.51189e+06,0.351991,0.344792,0.303215
3.16228e+06,0.352565,0.407516,0.239918
3.98107e+06,0.397297,0.355125,0.247576
5.01187e+06,0.278518,0.436788,0.284692
6.30957e+06,0.240231,0.474913,0.284854
7.94328e+06,0.267375,0.424008,0.308617
1e+07,0.30451,0.378752,0.316736
1.25893e+07,0.315192,0.329812,0.354994
1.58489e+07,0.29387,0.280968,0.425161
1.99526e+07,0.229374,0.236831,0.533794
2.51189e+07,0.272791,0.275311,0.451897
3.16228e+07,0.232417,0.221001,0.54658
3.98107e+07,0.206604,0.12119,0.672205
5.01187e+07,0.294101,0.608383,0.0975151
6.30957e+07,0.0818619,0.00109976,0.917038
7.94328e+07,0.0303223,0.158864,0.810812
1e+08,0.0675444,0.582882,0.349572
1.25893e+08,0.0521497,0.541077,0.406772
1.58489e+08,0.0410937,0.505567,0.453338
1.99526e+08,0.0265949,0.448571,0.524833
2.51189e+08,0.0695378,0.575144,0.355318
3.16228e+08,0.0197902,0.416745,0.563463
3.98107e+08,0.0131049,0.38298,0.603915
5.01187e+08,0.0160513,0.399774,0.584174
6.30957e+08,0.0213325,0.426628,0.552038
7.94328e+08,0.0237208,0.439277,0.537001
1e+09,0.0247688,0.442423,0.532807
1.25893e+09,0.0216679,0.430348,0.547983
1.58489e+09,0.0213274,0.426177,0.552496
1.99526e+09,0.0202223,0.422753,0.557025
2.51189e+09,0.0220278,0.428479,0.549492
3.16228e+09,0.0212193,0.425173,0.553607
3.98107e+09,0.0213094,0.42863,0.55006
5.01187e+09,0.0211579,0.422934,0.555908
6.30957e+09,0.021088,0.418694,0.560217
7.94328e+09,0.0224259,0.406503,0.571071
1e+10,0.0281704,0.395466,0.576363
1.25893e+10,0.0580854,0.45639,0.485524
1.58489e+10,0.0380146,0.458059,0.503926
1.99526e+10,0.136552,0.352197,0.51125
2.51189e+10,0.0471581,0.398217,0.554625
3.16228e+10,0.294773,0.297155,0.408071
3.98107e+10,0.400671,0.266433,0.332896
5.01187e+10,0.227349,0.3241,0.448551
6.30957e+10,0.364181,0.290561,0.345258
7.94328e+10,0.374447,0.256484,0.369068
1e+11,0.692184,0.127307,0.18051
1.25893e+11,0.544312,0.19842,0.257269
1.58489e+11,0.840053,0.0776985,0.0822478
1.99526e+11,0.786738,0.0854533,0.127806
2.51189e+11,0.70151,0.123098,0.175389
3.16228e+11,0.732591,0.114582,0.152831
3.98107e+11,0.809477,0.0837875,0.106726
5.01187e+11,0.878377,0.0544421,0.0671856
6.30957e+11,0.926199,0.0334397,0.04036
7.94328e+11,0.95613,0.0200538,0.0238212
1e+12,0.974034,0.0119414,0.0140206
1.25893e+12,0.984591,0.00712059,0.00828852
1.58489e+12,0.990802,0.00426815,0.00493609
1.99526e+12,0.994463,0.00257533,0.00296371
2.51189e+12,0.996643,0.00156445,0.00179359
3.16228e+12,0.997947,0.000956358,0.00109324
3.98107e+12,0.99872,0.000587884,0.000670507
5.01187e+12,0.999172,0.000363104,0.000413405
6.30957e+12,0.999426,0.000225168,0.000256007
7.94328e+12,0.999728,0.000140119,0.000159137
